filename	reference_text	transcribed_text
common_voice_he_39771208	"בהעדר בני משפחה שיתנגדו ועם בקשת זקא להכיר בו כמייצגיהם"""	 בהיעדר בני משפחה שהתנגדו ועם בקשת זקה להכיר בו כמייצגיהם.
common_voice_he_39771209	נצטרך גם למצוא מסגרות חוץ-ביתיות	 נצטרך גם למצוא מסגרות חוץ ביתיות.
common_voice_he_39771210	אָנוּ מַצִּיעִים לְחַפֵּשׂ בִּשְׁבִיל אַנְשֵׁי ‘קוּם’ מְקוֹם־הִתְיַשְּׁבוּת חָדָשׁ	 אנו מציעים לחפש בשביל אנשי קום  מקום התיישבות חדש.
common_voice_he_39771230	"במהלך הבוררות הוכח כי חזן עסק בתקופת עבודתו בתיאטרון כרואה-חשבון עבור מספר לקוחות"""	 במהלך הבוררות הוכח כי חזן  עסק בתקופת עבודתו בתיאטרון כרואה חשבון עבור מספר לקוחות.
common_voice_he_39771231	והחל בפעילותו הציבורית הברוכה למען החקלאות וההתיישבות	 והחל בפעילותו הציבורית הברוכה למען החקלאות וההתיישבות.
common_voice_he_39771232	זה קורה בבלגיה, זה קורה בהולנד	 זה קורה בבלביה, זה קורה בהולנד.
common_voice_he_39771233	הוועדה המייעצת תקבע עורכי-דין הראויים ומתאימים לכהונה כבורר בבוררות חובה	 הוועדה המייעצת תקבע עורכי דין הראויים  ומתאימים לכהונה כבורר בבוררות חובה.
common_voice_he_39771234	המקיימת אותה בדבקות מהיום שבו השגתם את עצמאותכם	 המקיימת אותה בדבקות מהיום שבו השגתם את עצמאותכם.
common_voice_he_39771249	משום שקשה לי להאמין שמישהו בעיריית ירושלים	 משום שקשה לי להאמין שמישהו בעיריית ירושלים.
common_voice_he_39771250	ואני רואה שיושב-ראש הישיבה מפנה מבטו אלי	 ואני רואה שיושב ראש הישיבה מפנה מבטו אליי.
common_voice_he_39771251	אנחנו רואים שהעולם מתחלק כפי שהוא מתחלק והצביעות חוגגת	 אנחנו רואים שהעולם מתחלק כפי שהוא מתחלק והצביעות חוגגת.
common_voice_he_39771252	שרק בעשרים ותשעה אחוזים מהלידות יזכו במענק זה	 שרק ב-29% מהלידות יזכו במענק זה.
common_voice_he_39771253	קיצוץ בדמי אבטלה והחמרה בתנאי הזכאות לדמי אבטלה	 קיצוץ בדמי אבטלה והחמרה בתנאי הזכאות לדמי אבטלה
common_voice_he_39771261	זֶה הָיָה מַשְׁדֵּר.	 זה היה משדר.
common_voice_he_39771262	עמדת בכלל הזה במשך שתים עשרה שעות	 עמדת בכלל הזה במשך 12 שעות.
common_voice_he_39771263	אני שמח שגם היא תומכת בזה	 אני שמח שגם היא תומכת בזה.
common_voice_he_39771264	הפעם עשה שימוש מעט שנוי במחלוקת בסמכותו	 הפעם עשה שימוש מעט שנוי במחלוקת בסמכותו.
common_voice_he_39771265	אולי הם יכלו להשפיע בעוד כמה קולות	 אולי הם יכלו להשפיע בעוד כמה קולות.
common_voice_he_39771290	אני מקנא במי שחי בעולם וירטואלי	 אני מקנא במי שחי בעולם וירטואלי.
common_voice_he_39771291	החיילים האלה לא יכלו לעשות דבר	 החיילים האלה לא יכלו לעשות דבר.
common_voice_he_39771292	תוכנית הצמיחה הנכונה היא זאת שמשקיעה בתשתית	 תוכנית הצמיחה הנכונה היא זאת שמשקיעה בתשתית.
common_voice_he_39771293	"קבוצת רעם-תע""ל וקבוצת האיחוד הלאומי מציעים שסעיף זה יימחק"""	 קבוצת רע״ם-תע״ל וקבוצת האיחוד הלאומי מציעים שסעיף זה יימחק.
common_voice_he_39771294	כי דיברנו מספיק ועכשיו אנחנו צריכים לעשות ואף אחד לא פטור מזה	 כי דיברנו מספיק ועכשיו אנחנו צריכים לעשות ואף אחד לא פטור מזה.
common_voice_he_39771305	לא הבשיל אז התהליך עקב העדר נכונות מקבילה בצד השני	 לא הבשיל אז התהליך עקב היעדר נכונות מקבילה בצד השני.
common_voice_he_39771306	האוצר אומר שהעלות למשק היא מיליארד שקל	 האוצר אומר שהעלות למשק היא מיליארד שקל.
common_voice_he_39771307	זה פעם ראשונה שאני שומע שזאת עדות	 זה פעם ראשונה שאני שומע שזאת עדות.
common_voice_he_39771308	"בעשרים ושישה בדצמבר אלפיים ושלוש פורסם במקומון תל-אביב"""	 ב-26 בדצמבר 2003 פורסם במקומון תל אביב.
common_voice_he_39771309	שאנחנו ביהודה ובשומרון בזכות אבות ולא בחסד האומות	 שאנחנו ביהודה ובשומרון בזכות אבות ולא בחסד האומות.
common_voice_he_39771315	גם לוועד הממונה שם וגם למשרד החינוך	 גם לוועד הממונה שם וגם למשרד החינוך.
common_voice_he_39771316	בערב הסעודית לא רק שליהודי אסור לגור	 בערב הסעודית לא רק שליהודי אסור לגור.
common_voice_he_39771317	והשאלה הנשאלת היא איפה היתה המשטרה	 והשאלה הנשאלת היא איפה הייתה המשטרה?
common_voice_he_39771318	אני מסכים שהתופעה הזאת ראויה לטיפול	 אני מסכים שהתופעה הזאת ראויה לטיפול.
common_voice_he_39771319	"למעט פג אחד או יילוד אחד שהועבר לבית-החולים שניידר"" בפתח-תקווה"""	 למעט פג אחד או יילוד אחד שהועבר לבית החולים שניידר בפתח תקווה.
common_voice_he_39778670	הַאִם כְּבָר חָלַף מֵהָעוֹלָם שִׁלְטוֹנוֹ שֶׁל אָדָם בְּאָדָם, אוֹ שִׁלְטוֹנוֹ שֶׁל עַם בְּעַם?	 האם כבר חלף מהעולם שלטונו של אדם באדם או שלטונו של עם בעם?
common_voice_he_39778671	אפשר לומר שהיום אין סיוע במשכנתאות	 אפשר לומר שהיום אין סיוע במשכנתאות.
common_voice_he_39778673	כמובן, למפלגות, וכמובן הגבלת שליטה זרה	 כמובן למפלגות וכמובן הגבלת שליטה זרה.
common_voice_he_39778674	הם מצאו כתובת טובה לתת בראש	 הם מצאו כתובת טובה לתת בראש.
common_voice_he_39778675	תקבל משפחה שבה עשרה ילדים אלף מאה ושמונים שקלים בלבד	 תקבל משפחה שבה עשרה ילדים 1,180 שקלים בלבד.
common_voice_he_39778676	כי זה גורם נזק למאבקנו הצודק	 כי זה גורם נזק למאבקנו הצודק.
common_voice_he_39778677	אנחנו אולי רגילים לנסיגה חד-צדדית	 אנחנו אולי רגילים לנסיגה חד צדדית.
common_voice_he_39778678	יש לה משמעות לאנשים שמקבלים הבטחת הכנסה	 יש לה משמעות לאנשים שמקבלים הבטחת הכנסה.
common_voice_he_39778679	אני רוצה לסיים ממש בבשורה אחת מספר ירמיהו	 אני רוצה לסיים ממש בבשורה אחת מספר ירמיהו.
common_voice_he_39778685	אני חושב שזו בשורה גדולה מאוד למאות	 אני חושב שזו בשורה גדולה מאוד למאות.
common_voice_he_39778687	יש הוראה לכתבי הרדיו לצאת ביחד	 יש הוראה לכתבי הרדיו לצאת ביחד.
common_voice_he_39778688	הוא ידבר שש או שבע דקות	 הוא ידבר שש או שבע דקות.
common_voice_he_39778690	מהגדרת מדיניות סדורה מול הציבור הערבי	 מהגדרת מדיניות סדורה מול הציבור הערבי.
common_voice_he_39778691	כי מתוך הקואליציה גם בא התיקון	 כי מתוך הקואליציה גם בא התיקון.
common_voice_he_39778692	המשטרה נערכה לטיפול באלימות במתחמי בילוי בסופי השבוע	 המשטרה נערכה לטיפול באלימות במתחמי בילוי בסופי השבוע.
common_voice_he_39778693	שאיננה מתנהגת גם בעניין הזה בצורה ראויה	 שאיננה מתנהגת גם בעניין הזה בצורה ראויה.
common_voice_he_39778694	מחמישה עשר באוקטובר עד חמישה עשר בנובמבר זה חודש לדיונים לבחינת הנושא	 מ-15 באוקטובר עד 15 בנובמבר זה חודש לדיונים לבחינת הנושא.
common_voice_he_39778700	אני לא מתפקד בעבודה עקב חוסר בשעות שינה	 אני לא מתפקד בעבודה עקב חוסר בשעות שינה.
common_voice_he_39778701	כי הוא החליט שלא להעלות מסים	 כי הוא החליט שלא להעלות מיסים.
common_voice_he_39778702	מייד עם כניסתי לתפקיד פעלתי בשלושה מישורים שונים:	 מיד עם כניסתי לתפקיד פעלתי בשלושה מישורים שונים.
common_voice_he_39778703	שמאפשרת את השבחת כוח ההוראה באמצעות שכר דיפרנציאלי - הדבר הזה נעדר משם	 שמאפשרת את השבחת כוח ההוראה באמצעות שכר דיפרנציאלי,  הדבר הזה נעדר משם.
common_voice_he_39778704	היא בונה גטו כזה נוראי לפלסטינים	 היא בונה גטו כזה נוראי לפלסטינים.
common_voice_he_39778705	אנשים שפרנסתם וחייהם מעץ הזית וממסיק זיתים	 אנשים שפרנסתם וחייהם מעץ הזית וממסיק זיתים.
common_voice_he_39778706	זה לא סתם לדעת עם מי דיברת	 זה לא סתם לדעת עם מי דיברת.
common_voice_he_39778707	וגם שתנאי העבודה עצמם הם תנאים אנושיים	 וגם שתנאי העבודה עצמם הם תנאים אנושיים.
common_voice_he_39778708	אני מקבל בכל לבי - יש כאן פגיעה לא מבוטלת	 אני מקבל בכל ליבי, יש כאן פגיעה לא מבוטלת.
common_voice_he_39778709	כי, לצערי, העורף כבר נהפך לחזית	 כי לצערי העורף כבר נהפך לחזית.
common_voice_he_39785388	ואני לא קורא רק לציבור החלש	 ואני לא קורא רק לציבור החלש.
common_voice_he_39785389	ואני מקווה ומאמין שכך זה יימשך	 ואני מקווה ומאמין שכך זה יימשך.
common_voice_he_39785397	בצפון-אפריקה, שמשתנים ממש לנגד עינינו	 בצפון אפריקה שמשתנים ממש לנגד עינינו.
common_voice_he_39785398	היום אני רוצה להתייחס לנושא האנרגיה הסולרית	 היום אני רוצה להתייחס לנושא האנרגיה הסולארית.
common_voice_he_39785399	גם אם יחפש פרוצדורה משטרתית או משפטית כזו או אחרת	 גם אם יחפש פרוצדורה משטרתית או משפטית כזו או אחרת.
common_voice_he_39785400	ועובדה שהחברה החזירה שלוש מאות מנות שהגיעו למקור	 ועובדה שהחברה החזירה 300 מנות שהגיעו למקור.
common_voice_he_39785409	אולי אפשר לחכות שייכנס, אדוני המזכיר	 אולי אפשר לחכות שייכנס, אדוני המזכיר.
common_voice_he_39785410	אני מסתכל ואני מסרב להאמין: פרופסור שלמה אבינרי	 אני מסתכל ואני מסרב להאמין פרופסור שלמה אבינרי
common_voice_he_39785411	"בוחרים מלכתחילה שופט עליון שהשקפותיו הולמות"" זרם פוליטי מסוים"""	 בוחרים מלכתחילה שופט עליון שהשקפותיו הולמות זרם פוליטי מסוים.
common_voice_he_39785412	כאילו לא ניהלתם ויכוח עם המשטרה	 כאילו לא ניהלתם ויכוח עם המשטרה.
common_voice_he_39785413	גברים חושבים הרבה יותר על האימפריה הרומית מנשים. זה לא הוכחה לאינטליגנציה גבוהה מצדם	 גברים חושבים הרבה יותר על האימפריה הרומית מנשים.  זה לא הוכחה לאינטליגנציה גבוהה מצידם.
common_voice_he_39785416	אנחנו מבקשים להחליט מהי הכלכלה הציונית הראויה	 אנחנו מבקשים להחליט מהי הכלכלה הציונית הראויה.
common_voice_he_39785417	מרפאה זו נותנת מענה טיפולי לאוכלוסיית שדרות וליישובי הסביבה	 מרפאה זו נותנת מענה טיפולי לאוכלוסיית שדרות וליישובי הסביבה.
common_voice_he_39785418	אגיד הסתייגות אחת בפתח תשובתי: תשובתי אינה כוללת את הנושא שהעלית אתה	 אגיד הסתייגות אחת בפתח תשובתי.  תשובתי אינה כוללת את הנושא שהעלית עתה.
common_voice_he_39785419	אני לא בטוח שזה לא ידלוף	 אני לא בטוח שזה לא ידלוף.
common_voice_he_39785420	הבעיה היא סדר עדיפויות ותקציב שמגיע לעדה הזאת	 הבעיה היא סדר עדיפויות ותקציב שמגיע לעדה הזאת.
common_voice_he_39785423	הרי שבעשור האחרון התוכנית הדורסנית הזאת קרמה עור וגידים	 הרי שבעשור האחרון התוכנית הדורסנית הזאת קרמה עור וגידים.
common_voice_he_39785424	צפורה ביקשה עזרה במימון משקפי קריאה	 ציפורה ביקשה עזרה במימון משקפי קריאה.
common_voice_he_39785425	קבר-יוסף נמצא בסמוך למחנה הפליטים בלאטה	 קבר יוסף נמצא בסמוך למחנה הפליטים בלטה.
common_voice_he_39785442	זֶה מִקְרֶה שֶׁעָלוּל לִקְרוֹת לְכָל אָדָם בְּכָל עֵת	 זה מקרה שעלול לקרות לכל אדם בכל עת.
common_voice_he_39785444	היא לא יכולה להיכנס לבתי-הספר	 היא לא יכולה להיכנס לבתי הספר.
common_voice_he_39785446	נעשו ניסיונות לאתר אירועים דומים למקרים המוזכרים במכתבך	 נעשו ניסיונות לאתר אירועים דומים למקרים המוזכרים במכתבך.
common_voice_he_39785447	מקום המבנה נבחר על-ידי עיריית ירושלים	 מקום המבנה נבחר על ידי עיריית ירושלים.
common_voice_he_39785449	כשזה בכרטיס וזה מגוהץ אנחנו לא מרגישות	 כשזה בכרטיס וזה מגוהץ, אנחנו לא מרגישות.
common_voice_he_39785511	והם מוצאים עצמם עוד הפעם מפגינים כאן בחוץ	 והם מוצאים עצמם עוד הפעם מפגינים כאן בחוץ.
common_voice_he_39785512	כי רנטות מחושבות כהכנסה לשם גביית אחוזים בעבור תשלום שכר דירה בדיור מוגן	 כי רנטות מחושבות כהכנסה לשם גביית אחוזים בעבור תשלום שכר דירה בדיור מוגן.
common_voice_he_39785513	כאשר בכפרים הערביים לא מאשרים תוכניות בנייה	 כאשר בכפרים הערביים לא מאשרים תוכניות בנייה.
common_voice_he_39785514	להשקיע בכביש חוצה-שומרון זה בסדר	 להשקיע בכביש חוצה שומרון זה בסדר.
common_voice_he_39785515	תסע באוטובוס עד רחוב טשנרחובסקי ושם תחליף לקורקינט	 תיסע באוטובוס עד רחוב צ'רניחובסקי ושם תחליף לקורקינט.
common_voice_he_39831293	אתה יודע למה אני כל יום גאה לחזור הביתה	 אתה יודע למה אני כל יום גאה לחזור הביתה.
common_voice_he_39831294	וכוחות הביטחון מרשים למשפחות לצאת מהערים	 וכוחות הביטחון מרשים למשפחות לצאת מהארים.
common_voice_he_39831297	איך תחיה משפחה בת עשרה ילדים	 איך תחיה משפחה בת עשרה ילדים?
common_voice_he_39831299	זה לא נושא שכדאי או אפשר לפתור באמצעות המליאה	 זה לא נושא שכדאי או אפשר לפתור באמצעות המליאה.
common_voice_he_39831308	מה קורה כאשר נותנים מעבר למה שמגיע	 מה קורה כאשר נותנים מעבר למה שמגיע?
common_voice_he_39831309	היא גם מטומטמת והיא גם בלתי מוסרית	 היא גם מטומטמת והיא גם בלתי מוסרית.
common_voice_he_39831310	אבל היא מופנית גם לבני אדם מחוץ לכלא	 אבל היא מופנית גם לבני אדם מחוץ לכלא.
common_voice_he_39831311	הקיצוץ בקצבת הילד הראשון והשני לא רלוונטי	 הקיצוץ בקצבת הילד הראשון והשני לא רלוונטי.
common_voice_he_39831312	שאולי מישהו כתב או חתם באיזה ספר	 שאולי מישהו כתב או חתם באיזה ספר.
common_voice_he_39831318	גם יחיא מוסטפה אג'באריה ומוחמד תאופיק ג'בארין	 גם יחיא מוסטפא אגבאריה ומוחמד תאופיק ג'בארין.
common_voice_he_39831319	לא קרתה באירופה ולא קרתה בשום מקום	 לא קרתה באירופה ולא קרתה בשום מקום.
common_voice_he_39831320	ובעקבות זאת נחקר הפרמדיק תחת אזהרה והכחיש מעורבותו בעניין	 ובעקבות זאת נחקר הפרמדיק תחת אזהרה והחיש מעורבותו בעניין.
common_voice_he_39831321	ואלה הושקעו בשיפוץ התשתיות באתר הציון	 ואלה הושקעו בשיפוץ התשתיות באתר הציון.
common_voice_he_39831322	מי ייתן לך אישה, פרחח שכמותך?!	 מי ייתן לך אישה, פרחח שכמותך?
common_voice_he_39831338	שאנחנו יכולים להכניס כל מיני דברים שמעבר לסל	 שאנחנו יכולים להכניס כל מיני דברים שמעבר לסל.
common_voice_he_39831339	הם שטחי שיפוט שנקבעו לפני שנים רבות	 הם שטחי שיפוט שנקבעו לפני שנים רבות.
common_voice_he_39831340	"ובהם משרדי התחבורה, האוצר, התמת, החינוך"""	 ובהם משרדי התחבורה, האוצר, התמ״ת, החינוך
common_voice_he_39831341	מזהירים אותך: חייבים להבטיח מנגנון צמיחה	 מזהירים אותך, חייבים להבטיח מנגנון צמיחה.
common_voice_he_39831342	זה נוסח התקנה: תושב הרשות הפלסטינית או ממוצא פלסטיני	 זה נוסח התקנה  תושב הרשות הפלסטינית או ממוצא פלסטיני.
common_voice_he_39831343	הפליטים בסודן נמצאו בעיקר בעיר הגדולה גדרף	 הפליטים בסודאן נמצאו בעיקר בעיר הגדולה גדרף.
common_voice_he_39831344	לְאַחַר תְּקוּפָה סוֹעֶרֶת, הֲרֵי מַה שֶׁנִּשְׁאַר אֵינוֹ אֶלָּא פָּרָשַׁת זִכְרוֹנוֹת	 לאחר תקופה סוערת,  הרי מה שנשאר אינו אלא פרשת זיכרונות.
common_voice_he_39831345	אז אי-אפשר לקבל איזו הוראה שמגיעה מעבר לים	 אז אי אפשר לקבל איזו הוראה שמגיעה מעבר לים.
common_voice_he_39831351	בראש הוועדה עומדת כבוד השופטת מרים נאור	 בראש הוועדה עומדת כבוד השופטת מרים נאור.
common_voice_he_39831352	אמרתי דווקא בית-חולים נהרייה ולא בית-חולים צפת	 אמרתי דווקא בית חולים נהריה ולא בית חולים צפת.
common_voice_he_39831353	כמה המצוקה היא אדירה וכמה העוני הוא נורא	 כמה המצוקה היא אדירה וכמה העוני הוא נורא.
common_voice_he_39831354	כאשר יחלפו שלוש דקות מרגע השמעת הצלצול	 כאשר יחלפו שלוש דקות מרגע השמעת הצלצול.
common_voice_he_39831355	בהזדמנות זו אני מבקש להודות מכאן	 בהזדמנות זו אני מבקש להודות מכאן.
common_voice_he_39831361	מכיוון שהציבור עדיין לא ערוך ולא מוכן	 מכיוון שהציבור עדיין לא ערוך ולא מוכן.
common_voice_he_39831362	כמה מהלכים מאוד משמעותיים שהם לא בדיוק הפרטה	 כמה מהלכים מאוד משמעותיים שהם לא בדיוק הפרטה.
common_voice_he_39831363	חסרות השכלה שלא מסוגלות למצוא עבודה	 חסרות השכלה שלא מסוגלות למצוא עבודה.
common_voice_he_39831364	נובמבר אלפיים ושמונה הותקף בתל-אביב מר אבי ניר	 נובמבר 2008 הותקף בתל אביב מר אבי ניר.
common_voice_he_39831365	שירותי הבריאות, החינוך והרווחה ממשיכים להידרדר	 שירותי הבריאות, החינוך והרווחה ממשיכים להידרדר.
common_voice_he_39831376	כִּ֤י לֶ֣קַח ט֭וֹב נָתַ֣תִּי לָכֶ֑ם תּֽ֝וֹרָתִ֗י אַֽל־תַּעֲזֹֽבוּ׃	 כי לקח טוב נתתי לכם, תורתי אל תעזבו.
common_voice_he_39831377	אני יוצא נגד הטענה המגוחכת הזאת	 אני יוצא נגד הטענה המגוחכת הזאת.
common_voice_he_39831378	לא יהיו תקלות בדרך - אבל בכל הטווח המקובל	 לא יהיו תקלות בדרך, אבל בכל הטווח המקובל.
common_voice_he_39831379	אני כשלעצמי רוצה לעבוד, ללמוד, להתקדם בשפה העברית	 אני, כשלעצמי, רוצה לעבוד ללמוד להתקדם בשפה העברית.
common_voice_he_39918055	ואנו עדים לגידול ניכר במספר המשתמשים בסמים בקרב בני-הנוער	 ואנו עדים לגידול ניכר במספר המשתמשים בסמים בקרב בני הנוער.
common_voice_he_39918056	נכון לרגע זה, והלוואי שגם הלאה	 נכון לרגע זה, והלוואי שגם הלאה.
common_voice_he_39918057	כמה זמן יקח לי להגיע מהבית לנתניה?	 כמה זמן ייקח לי להגיע מהבית לנתניה?
common_voice_he_39918058	שפעם אמרו שאבן שזרק טיפש לבור	 שפעם אמרו שאבן שזרק טיפש לבור...
common_voice_he_39918059	"המבצע שצהל מנהל בעזה הוא מוצדק"""	 המבצע שצהל מנהל בעזה הוא מוצדק.
common_voice_he_39918065	מכל אלה נשארו רק שתי חנויות פתוחות	 מכל אלה נשארו רק שתי חנויות פתוחות.
common_voice_he_39918066	חשוב לבחור משפטים עם מגוון לקסקלי	 חשוב לבחור משפטים עם מגוון לקסיקלי.
common_voice_he_39918067	שיחליטו אם הוא בצד הזה או בצד ההוא	 שיחליטו אם הוא בצד הזה או בצד ההוא.
common_voice_he_39918068	הָאֶחָד הָיָה שָׂעִיר וּמְכֹעָר כְּאִמּוֹ, וְאִלּוּ הַשֵּׁנִי — לְמַרְבִּית הַפֶּלֶא — הָיָה גוּר שָׁחוֹר	 האחד היה שעיר ומכוער כאמו,  ואילו השני, למרבית הפלא, היה גור שחור.
common_voice_he_39918069	אני שונא את טיק טוק	 אני שונא את טיק-טוק.
common_voice_he_39937156	אי-אפשר לשחרר אסירים מהצד הזה	 אי אפשר לשחרר אסירים מהצד הזה.
common_voice_he_39937157	וַיִּתְּנוּ־לוֹ֙ שִׁבְעִ֣ים כֶּ֔סֶף מִבֵּ֖ית בַּ֣עַל בְּרִ֑ית וַיִּשְׂכֹּ֨ר בָּהֶ֜ם אֲבִימֶ֗לֶךְ אֲנָשִׁ֤ים רֵיקִים֙ וּפֹ֣חֲזִ֔ים וַיֵּלְכ֖וּ אַחֲרָֽיו׃	 ויתנו לו שבעים כסף מבית בעל ברית, ויסקור בהם אבימלך אנשים ריקים ופוחזים, וילכו אחריו.
common_voice_he_39937158	המכות הקשות ביותר דווקא מידי אדם	 המכות הקשות ביותר דווקא מידי אדם.
common_voice_he_39937159	לנושא חינוך, מניעה, שיקום, גמילה, טיפול	 לנושא חינוך, מניעה, שיקום, גמילה, טיפול
common_voice_he_39937160	שבכמה וכמה מקומות בארץ הוקמו כמה ערים	 שבכמה וכמה מקומות בארץ הוקמו כמה ערים.
common_voice_he_39937161	הפעלת הסמכויות המינהליות באכיפת התקן הביאה לשינוי דרסטי בהתייחסות הרשויות לתוצאות הבדיקה שנעשתה מטעמנו	 הפעלת הסמכויות המנהליות באכיפת התקן הביאה לשינוי דרסטי  בהתייחסות הרשויות לתוצאות הבדיקה שנעשתה מטעמנו.
common_voice_he_39937162	לגבי ההסתייגות העיקרית - אני חושב שאין מקום	 לגבי ההסתייגות העיקרית, אני חושב שאין מקום.
common_voice_he_39937163	מכך שמדובר בתוכנית חירום המוגשת בזמן משבר	 מכך שמדובר בתוכנית חירום המוגשת בזמן משבר.
common_voice_he_39937164	"שבו הוא כותב כי המושג יהדות"" הוא אוניברסלי"""	 שבו הוא כותב כי המושג יהדות הוא אוניברסלי.
common_voice_he_39937165	הוא מייד הולך לקנות אופניים שהוא לא הצליח לקנות	 הוא מיד הולך לקנות אופניים שהוא לא הצליח לקנות.
common_voice_he_39937166	הוא לא יודע במי הוא עוסק	 הוא לא יודע במי הוא עוסק.
common_voice_he_39937167	שעה-שעה, באמצעי התקשורת הבין-לאומיים	 שעה-שעה באמצעי התקשורת הבינלאומיים.
common_voice_he_39937168	פעם נוספת מתחת לאפנו מתחוללת בדרום שוב איזה מיני-מלחמה	 פעם נוספת מתחת לאפינו מתחוללת בדרום שוב איזה מיני מלחמה.
common_voice_he_39937169	וכמה משמח היה לראות איך פתאום נתגלה רצון עז בין החברות	 וכמה משמח היה לראות איך פתאום נתגלה רצון עז בין החברות.
common_voice_he_39937170	אני נוטה להאמין שזה דווקא אדם לא שפוי	 אני נוטה להאמין שזה דווקא אדם לא שפוי.
common_voice_he_39937171	"הקל היועץ המשפטי מאוד עם ניצב מזרחי וספק אם החלטתו עומדת במבחן בוזגלו"""	 הקל היועץ המשפטי מאוד עם ניצב מזרחי וספק אם החלטתו עומדת במבחן בוזגלו.
common_voice_he_39937172	בעוד שבועיים מתכנסת גם מועצת ההימורים	 בעוד שבועיים מתכנסת גם מועצת ההימורים.
common_voice_he_39937173	הנושא פנים לאוכלוסייה בעלת ההכנסה הנמוכה במשק	 הנושא פנים לאוכלוסייה בעלת ההכנסה הנמוכה במשק.
common_voice_he_39937174	והצביע נגד הקשישים והנזקקים בעניין פטור מאגרה	 והצביע נגד הקשישים והנזקקים בעניין פטור מאגרה.
common_voice_he_39937175	סחבת, תיקים שנערמים, תיקי הוצאה לפועל	 סחבת – תיקים שנערמים – תיקי הוצאה לפועל
common_voice_he_39937181	ורק אחרי דיכוי הטרור ורק אחרי הפסקת אש כללית	 ורק אחרי דיכוי הטרור, ורק אחרי הפסקת אש כללית.
common_voice_he_39937182	כי כאשר החלטנו שלמשל מתדלקים או מי שעובד במלונאות ירוויח שכר הולם	 כי כאשר החלטנו שלמשל מתדלקים או מי שעובד במלונאות ירוויח שכר הולם.
common_voice_he_39937203	וכן לעשות זאת בכסף ובשווה כסף	 וכן לעשות זאת בכסף ובשווה כסף.
common_voice_he_39937204	מערכת זו הביאה לשיפור בשיעור הטיפולים המתאימים שסופקו לחולים	 מערכת זו הביאה לשיפור בשיעור הטיפולים המתאימים שסופקו לחולים.
common_voice_he_39937205	זה החל בשבוע שעבר: שמעתי באמצעי התקשורת אנשים מתוך הבית הזה	 זה החל בשבוע שעבר,  שמעתי באמצעי התקשורת אנשים מתוך הבית הזה.
common_voice_he_39937206	והבעיה היא שזוגות צעירים ממשפחות ברוכות ילדים מתייאשים מהשגת דירה ומרכישת קורת-גג	 והבעיה היא שזוגות צעירים ממשפחות ברוכות  ילדים מתייאשים מהשגת דירה ומרכישת קורת גג.
common_voice_he_39937207	אולי נקודה נוספת שנוגעת לתוכנית הכלכלית הזאת	 אולי נקודה נוספת שנוגעת לתוכנית הכלכלית הזאת.
common_voice_he_39937264	"אנחנו מציינים בימים אלו מאה שנים להולדתו של מפקד האצל הנערץ"""	 אנחנו מציינים בימים אלו מאה שנים להולדתו של מפקד האצל הנערץ.
common_voice_he_39937265	בית המשפט הוא אחת משלושת הרשויות המדיניות בדמוקרטיות.	 בית המשפט הוא אחת משלושת הרשויות המדיניות בדמוקרטיות.
common_voice_he_39937266	רוני בריזון, ויקטור בריילובסקי, ענבל גבריאלי	 רוני בריזון, ויקטור ביילובסקי, ענבל גבריאלי
common_voice_he_39937267	ומספר יחידות הדיור הדרוש להשגת יעד זה הוא עשרים ושניים אלף יחידות	 ומספר יחידות הדיור הדרוש להשגת יעד זה הוא 22,000 יחידות.
common_voice_he_39937268	"המצב שמצטייר הוא כאילו הצפון לא שייך להודנה"" משום-מה"""	 המצב שמצטייר הוא כאילו הצפון לא שייך להודנה משום מה.
common_voice_he_39937269	זה כזב שאפשר להגיע לצמיחה כלכלית יחד עם המשך הכיבוש והעימות	 זה כזב שאפשר להגיע לצמיחה כלכלית יחד עם המשך הכיבוש והעימות.
common_voice_he_39937270	"חדש, בל""ד, רע""ם, מרצ, יהדות התורה"""	 חדש, בלד, רעם, מרץ, יהדות התורה
common_voice_he_39937271	רבותי השרים, השר ליברמן, הדברים שלי	 רבותיי השרים, השר ליברמן, הדברים שלי
common_voice_he_39937272	המוזיקה של קירל היא בעיקר בסגנון הפופ, אך היא משלבת בתוכה גם סגנונות שונים	 המוזיקה של קירל היא בעיקר בסגנון הפופ,  אך היא משלבת בתוכה גם סגנונות שונים.
common_voice_he_39937278	שהיא גדולה, ללא שום התחשבנויות קטנות	 שהיא גדולה ללא שום התחשבנויות קטנות.
common_voice_he_39937279	שמחת מעמד ביניים אני אקרא לזה	 שמחת מעמד ביניים אני אקרא לזה.
common_voice_he_39937280	זה לא יעזור וזה לא יעזור	 זה לא יעזור וזה לא יעזור.
common_voice_he_39937281	אני רוצה לשחרר שלושים אלף יחידות דיור מאושרות בחיפה	 אני רוצה לשחרר 30,000 יחידות דיור מאושרות בחיפה.
common_voice_he_39937282	"שבית-חולים ברזילי מסכן חיי אדם"""	 שבית חולים ברזילי מסכן חיי אדם.
common_voice_he_40001946	דווקא בגלל זה אני מציע לידידי	 דווקא בגלל זה אני מציע לידידי
common_voice_he_40001947	המשמעות היא שאי-אפשר להכניס מצלמות לבית-ספר	 המשמעות היא שאי אפשר להכניס מצלמות לבית ספר.
