filename	reference_text	transcribed_text
common_voice_he_41616640	ו אני אנסה להסביר גם למה כמו ש הוא אמר	ו אני אנסה להסביר גם למה כמו ש הוא אמר
common_voice_he_41616642	הרי אנחנו לא רובוטים כמו ה קואליציה	הרי אנחנו לא רובוטים כמו ה קואליציה
common_voice_he_41616643	אני לא אומר ש לא אבל אם אתה הולך ל תהליך כזה	אני לא אומר ש לא אבל אם אתה הולך ל תהליך כזה
common_voice_he_39326830	אני אסיים בעוד תכנית סטירית ראלית	אני אסיים בעוד תכנית סטירית ראלית
common_voice_he_39659795	אני מוכרח לומר ש אני לא אהסס לעשות מהפכה ב תחום ה תכנון	אני מוכרח לומר ש אני לא אהסס לעשות מהפכה ב תחום ה תכנון
common_voice_he_39326853	ה יהודי ה פרטיקולרי הוא ה יהודי ש קבל תורה מ סיני ו מקים מצוות	ה יהודי ה פרטיקולרי הוא ה יהודי ש קבל תורה מ סיני ו מקים מצוות
common_voice_he_38104807	אגב קראו לו כאן ה ציר ה איטלקי	אגב קראו לו כאן ה ציר ה איטלקי
common_voice_he_38085655	אבל לכתב על מה לכתב	אבל לכתב על מה לכתב
common_voice_he_38094116	ב כפר ספרו ש הוא חולה מאוד	ב כפר ספרו ש הוא חולה מאוד
common_voice_he_38744644	ו לכן כל ה טכנולוגיה ש אפשר להכניס ו להגביל	ו לכן כל ה טכנולוגיה ש אפשר להכניס ו להגביל
common_voice_he_40067778	נחקר במשך כשעה ו ב סיומה שחרר ל דרכו	נחקר במשך כשעה ו ב סיומה שחרר ל דרכו
common_voice_he_40067774	אגוד ערים ו שרותי כבאות אזור אשקלון	אגוד ערים ו שרותי כבאות אזור אשקלון
common_voice_he_38094125	אני רוצה לקנות בגדים ב יום שלישי	אני רוצה לקנות בגדים ב יום שלישי
common_voice_he_43281938	אבל אני רוצה לוודא סופית ש אנחנו באים עם דברים מסדרים	אבל אני רוצה לוודא סופית ש אנחנו באים עם דברים מסדרים
common_voice_he_43281936	ליד ככר רבין יש את ה מקום עם ה סושי הכי טוב ש אכלתי ב חיים	ליד ככר רבין יש את ה מקום עם ה סושי הכי טוב ש אכלתי ב חיים
common_voice_he_43281935	ו אני נמצא פה מ שנת אלף תשע מאות שמונים ו שמונה	ו אני נמצא פה מ שנת אלף תשע מאות שמונים ו שמונה
common_voice_he_38104808	לא נעים לי להגיד לכם את ה אמת	לא נעים לי להגיד לכם את ה אמת
common_voice_he_38085652	נלחמו בי ה יצר ה טוב ו ה יצר ה רע	נלחמו בי ה יצר ה טוב ו ה יצר ה רע
common_voice_he_39897724	אנחנו לקראת משהו ב אלפים ו שלוש עשרה	אנחנו לקראת משהו ב אלפים ו שלוש עשרה
common_voice_he_38104821	הייתי רוצה להזמין סושי צמחוני ה יום ב ערב	הייתי רוצה להזמין סושי צמחוני ה יום ב ערב
common_voice_he_38104823	ספר ו כתב על ה נעשה אצלך בכלל ו ב פרט	ספר ו כתב על ה נעשה אצלך בכלל ו ב פרט
common_voice_he_38104824	עם ה ילקוט על ה שכם ו בו חבילת ה בגדים	עם ה ילקוט על ה שכם ו בו חבילת ה בגדים
common_voice_he_38104831	ה שמים התקשות ב בגדי תכלת חדשים כ ביום חג	ה שמים התקשות ב בגדי תכלת חדשים כ ביום חג
common_voice_he_38104832	אני משכנע ש רבן ה מכריע הן מצביעות לכוד	אני משכנע ש רבן ה מכריע הן מצביעות לכוד
common_voice_he_39897723	הם לא נעצרו הם לא נשפטו	הם לא נעצרו הם לא נשפטו
common_voice_he_39897722	ו ה ערכים ה יקרים הם דע מה למעלה ממך	ו ה ערכים ה יקרים הם דע מה למעלה ממך
common_voice_he_39897721	ב סין יש רכבות מהירות ש מגיעות עד ארבע מאות קמש	ב סין יש רכבות מהירות ש מגיעות עד ארבע מאות קמש
common_voice_he_38094978	ארכו ה לילות ו קצרו ה ימים	ארכו ה לילות ו קצרו ה ימים
common_voice_he_41896622	יום ה זיכרון הוא יום של משפחת ה שכול כלה	יום ה זיכרון הוא יום של משפחת ה שכול כלה
common_voice_he_39326854	זמן רב לא כתבתי	זמן רב לא כתבתי
common_voice_he_38883687	עשן החל להחניק אותנו	עשן החל להחניק אותנו
common_voice_he_41617129	בריאת ה עולם הייתה בזכות מדת ה חסד עולם חסד יבנה	בריאת ה עולם הייתה בזכות מדת ה חסד עולם חסד יבנה
common_voice_he_38078778	אני הייתי שם ב אמריקה שלך	אני הייתי שם ב אמריקה שלך
common_voice_he_40972203	אני חייב לומר לך אני לא שיך ל מנזר ה שתקנים	אני חייב לומר לך אני לא שיך ל מנזר ה שתקנים
common_voice_he_40972202	ש ישלם ל טובת ה קרן ל שיקום ים ה מלח	ש ישלם ל טובת ה קרן ל שיקום ים ה מלח
common_voice_he_40972201	הוא אומר ב תכנית ה זאת החלטנו ב צורה ברורה ש לא לפגע ב שכבות ש נמצאות ב מצב ה קשה ביותר	הוא אומר ב תכנית ה זאת החלטנו ב צורה ברורה ש לא לפגע ב שכבות ש נמצאות ב מצב ה קשה ביותר
common_voice_he_40972200	הוא יגיד אני נפגע תאונת דרכים	הוא יגיד אני נפגע תאונת דרכים
common_voice_he_40972199	ב מפלגתי זה גרוע ב קדימה זה גרוע	ב מפלגתי זה גרוע ב קדימה זה גרוע
common_voice_he_38883689	הוא ה רועה שלי	הוא ה רועה שלי
common_voice_he_38883688	כבר אפשר לראות ש לא מדבר ב תכנית כלכלית	כבר אפשר לראות ש לא מדבר ב תכנית כלכלית
common_voice_he_38883686	כל ה בריאים מהלכים כמו קפיצים מתמתחים ו מתכווצים מ כאבי שרירים	כל ה בריאים מהלכים כמו קפיצים מתמתחים ו מתכווצים מ כאבי שרירים
common_voice_he_38094980	הרי זה נקרא לקחת חרמש בדיים	הרי זה נקרא לקחת חרמש בדיים
common_voice_he_38085634	על עבודתי חיי יום יום אני כותבת הביתה	על עבודתי חיי יום יום אני כותבת הביתה
common_voice_he_38085635	ה קיר ה זה לבן מדי	ה קיר ה זה לבן מדי
common_voice_he_38883685	ב יום בהיר יפה יצאנו ל טיול	ב יום בהיר יפה יצאנו ל טיול
common_voice_he_39750937	זה בעצם מהוה תמריץ שלילי ל חיל ה מלואים להתייצב ל שרות	זה בעצם מהוה תמריץ שלילי ל חיל ה מלואים להתייצב ל שרות
common_voice_he_38085643	עומד לרדת גשם	עומד לרדת גשם
common_voice_he_39750933	הרבה פעמים דבר על ה נושא ה זה	הרבה פעמים דבר על ה נושא ה זה
common_voice_he_39750878	ו זאת הייתה למעשה ראשית ה שימוש ב נעלים	ו זאת הייתה למעשה ראשית ה שימוש ב נעלים
common_voice_he_39750877	אבל היות ש היו שנויים ב סדר ה יום הם היו חייבים לעזוב	אבל היות ש היו שנויים ב סדר ה יום הם היו חייבים לעזוב
common_voice_he_39750876	אז מתר לתת גם ל מפלגה אחרת לנמק	אז מתר לתת גם ל מפלגה אחרת לנמק
common_voice_he_38118862	אבל ל רב ב רגעים כ אלה אינני כותבת	אבל ל רב ב רגעים כ אלה אינני כותבת
common_voice_he_40909676	למה היא צריכה לגבות מהם אגרה	למה היא צריכה לגבות מהם אגרה
common_voice_he_40909674	אנחנו עדים ל כך ש מקומות יהודיים הם יעד פורענות ל מפגעים	אנחנו עדים ל כך ש מקומות יהודיים הם יעד פורענות ל מפגעים
common_voice_he_41066673	מתנהלת ב פומבי ב בית משפט ב דלתיים פתוחות	מתנהלת ב פומבי ב בית משפט ב דלתיים פתוחות
common_voice_he_38283249	ה הכנסה ה יותר גדולה היא מ מכירת בולים	ה הכנסה ה יותר גדולה היא מ מכירת בולים
common_voice_he_40858579	מה ה הבדל בין ה שטח ה כבוש ש נקרא אוניברסיטת תל אביב	מה ה הבדל בין ה שטח ה כבוש ש נקרא אוניברסיטת תל אביב
common_voice_he_38142083	תרשים ה מקדש היה תרשימו של בית מקדש ה יהודים	תרשים ה מקדש היה תרשימו של בית מקדש ה יהודים
common_voice_he_38142084	לי אל תספר מעשיות	לי אל תספר מעשיות
common_voice_he_38142085	אין הוא זוחל כי אם מרקד	אין הוא זוחל כי אם מרקד
common_voice_he_38142086	ברור שב דרכים רגילות לא נשיג את ה אמצעים ל חפירת באר	ברור שב דרכים רגילות לא נשיג את ה אמצעים ל חפירת באר
common_voice_he_40858577	הכרה זו אינה פוטרת את ה ספורטאים מ שרות	הכרה זו אינה פוטרת את ה ספורטאים מ שרות
common_voice_he_38142088	אתה אתי	אתה אתי
common_voice_he_40858574	ש לא זו בלבד ש זה לא מביא צמיחה	ש לא זו בלבד ש זה לא מביא צמיחה
common_voice_he_38142096	לא תצמיח לא דשא לא עץ	לא תצמיח לא דשא לא עץ
common_voice_he_40909673	כי גם כך הוא רעב ו ממהר	כי גם כך הוא רעב ו ממהר
common_voice_he_41066672	בוא נתן ל זה קצת זמן ו נראה איך ה דברים מתנהלים	בוא נתן ל זה קצת זמן ו נראה איך ה דברים מתנהלים
common_voice_he_43503050	זה ה נשיא ש הטיף ו מטיף פעל ו פועל	זה ה נשיא ש הטיף ו מטיף פעל ו פועל
common_voice_he_41066670	גם ה חשובים מ בחינה פיננסית זה צחוק	גם ה חשובים מ בחינה פיננסית זה צחוק
common_voice_he_38142102	שני ה הורים שלו עדין ב חיים	שני ה הורים שלו עדין ב חיים
common_voice_he_38142103	אבל אלה עדין אינם ב ידינו	אבל אלה עדין אינם ב ידינו
common_voice_he_38142104	זו ה אירוניה של למודי ה היסטוריה אנחנו תמיד יכולים לשפוט בדיעבד	זו ה אירוניה של למודי ה היסטוריה אנחנו תמיד יכולים לשפוט בדיעבד
common_voice_he_38142105	כל כך הרבה זמן לא ראיתי אותו	כל כך הרבה זמן לא ראיתי אותו
common_voice_he_40630795	אני לא מכיר מנגנון כזה ב שום תחום	אני לא מכיר מנגנון כזה ב שום תחום
common_voice_he_40630794	שב ארצות ה ברית למשל יש בחינה פעם אחת ב שנה	שב ארצות ה ברית למשל יש בחינה פעם אחת ב שנה
common_voice_he_38142079	הם נותנים לי כוח	הם נותנים לי כוח
common_voice_he_38142078	חלק מה נושאים ש פסלו יבואו ל פה ב שבועות ה קרובים	חלק מה נושאים ש פסלו יבואו ל פה ב שבועות ה קרובים
common_voice_he_38283250	אהבתי אתכם ספנים ה יוצאים ב שיר זמר תמים	אהבתי אתכם ספנים ה יוצאים ב שיר זמר תמים
common_voice_he_38142075	הוא נסה עוד פעם ו ה דבר חזר ו נשנה	הוא נסה עוד פעם ו ה דבר חזר ו נשנה
common_voice_he_40972188	לא רק ב רמה ה עקרונית אלא גם ב רמה ה תפעולית	לא רק ב רמה ה עקרונית אלא גם ב רמה ה תפעולית
common_voice_he_40972186	אני מניח ש הוא לא מצפה ש זה יקרה מחר	אני מניח ש הוא לא מצפה ש זה יקרה מחר
common_voice_he_41486337	ניסן סלומינסקי ו אמנון כהן ל וועדת ה פנים ו איכות ה סביבה נתקבלה	ניסן סלומינסקי ו אמנון כהן ל וועדת ה פנים ו איכות ה סביבה נתקבלה
common_voice_he_38118871	מובן ש ה פעם איני מתנגדת ל זריקה	מובן ש ה פעם איני מתנגדת ל זריקה
common_voice_he_38118873	ככה ממהרים לקיים מצוה ו לתת נדבה ל עני	ככה ממהרים לקיים מצוה ו לתת נדבה ל עני
common_voice_he_41486334	לבין סטודנטים ש למדו כאן ב אוניברסיטאות ב ארץ	לבין סטודנטים ש למדו כאן ב אוניברסיטאות ב ארץ
common_voice_he_38118875	ל כל התחלה יש ה סוף שלה	ל כל התחלה יש ה סוף שלה
common_voice_he_41486333	ה ארנונה ב דימונה מוגזמת ל עמת ירחם	ה ארנונה ב דימונה מוגזמת ל עמת ירחם
common_voice_he_38883186	עשיתי כסף רב ו הנה ב אחת ה ימים הלך כל ה כסף ל עזאזל ב עסק ב יש	עשיתי כסף רב ו הנה ב אחת ה ימים הלך כל ה כסף ל עזאזל ב עסק ב יש
common_voice_he_38118878	רוצה להיות חופשית	רוצה להיות חופשית
common_voice_he_38883184	עכשיו היא התחילה לתפוס מפני מה הסתלקו להן כל שאר ה עבדות	עכשיו היא התחילה לתפוס מפני מה הסתלקו להן כל שאר ה עבדות
common_voice_he_38142066	ו עכשיו כבר מתקרבים ל סוף	ו עכשיו כבר מתקרבים ל סוף
common_voice_he_38883182	ו אלו מה ששיך ל קרע ב נפש הרי זה ברור ו מובן	ו אלו מה ששיך ל קרע ב נפש הרי זה ברור ו מובן
common_voice_he_41869861	באמת תודה רבה ל כל אלה ש שותפים	באמת תודה רבה ל כל אלה ש שותפים
common_voice_he_38142069	אתה ש נולדת כאן הרי אין סכנה ש לא תחזר	אתה ש נולדת כאן הרי אין סכנה ש לא תחזר
common_voice_he_38142070	אני מרגישה ש אני כותבת לא בדיוק מה שב רצוני לבטא	אני מרגישה ש אני כותבת לא בדיוק מה שב רצוני לבטא
common_voice_he_41869858	מאמץ מרכז ל איתור ו ל החרמת אמצעי לחימה בלתי חוקיים	מאמץ מרכז ל איתור ו ל החרמת אמצעי לחימה בלתי חוקיים
common_voice_he_38283253	אנשים יצאו מכאן במקום ספורטאים בעלי חשבון	אנשים יצאו מכאן במקום ספורטאים בעלי חשבון
common_voice_he_38142074	בא ה מורה ו אמר כי ה מחלקה יצאה ל טיול עם ה מורה	בא ה מורה ו אמר כי ה מחלקה יצאה ל טיול עם ה מורה
common_voice_he_41617130	ב מכללות ה ציבוריות יותר מ שבעים אחוזים מה מרצים הם מרצים מן ה חוץ	ב מכללות ה ציבוריות יותר מ שבעים אחוזים מה מרצים הם מרצים מן ה חוץ
common_voice_he_41617131	ו ב מקומות ש בהם הוא הפסיק ו צטט ב צורה סלקטיבית	ו ב מקומות ש בהם הוא הפסיק ו צטט ב צורה סלקטיבית
common_voice_he_41617133	ו ה עוזרים ל ידו דורית ואג סיגל קוגוט	ו ה עוזרים ל ידו דורית ואג סיגל קוגוט
common_voice_he_39327094	חדר ש ה מים דולפים בו ב ארבע מקומות	חדר ש ה מים דולפים בו ב ארבע מקומות
common_voice_he_39327063	זורחים עוד כוכבים	זורחים עוד כוכבים
common_voice_he_39327066	פתאום התעורר כלו נפחד כ ש ידו ה אחת מגרדת את ה חזה ו שואל מה ה שעה	פתאום התעורר כלו נפחד כ ש ידו ה אחת מגרדת את ה חזה ו שואל מה ה שעה
common_voice_he_39327068	אין גויים ב ארץ ישראל אמר אמנון ו אין אנו מפחדים מפני גויים	אין גויים ב ארץ ישראל אמר אמנון ו אין אנו מפחדים מפני גויים
common_voice_he_39327081	ו אני רוצה לתת דגמה מ מכתב ש הנח על שלחני ה יום	ו אני רוצה לתת דגמה מ מכתב ש הנח על שלחני ה יום
common_voice_he_43313118	ו תוך חמש דקות זה מופיע ב רדיו	ו תוך חמש דקות זה מופיע ב רדיו
common_voice_he_39327085	כי הוא כ ים ב היקפים רחבים ביותר	כי הוא כ ים ב היקפים רחבים ביותר
common_voice_he_39327091	אפילו לי ש אני רק חדשים אחדים חיה ב צורה זו	אפילו לי ש אני רק חדשים אחדים חיה ב צורה זו
common_voice_he_39327092	ו הבהרתי ש ה כוונה היא ליצר מסגרת קבועה	ו הבהרתי ש ה כוונה היא ליצר מסגרת קבועה
common_voice_he_39327093	כן חיפשתי יהלומים	כן חיפשתי יהלומים
common_voice_he_43313116	אנחנו כרגע נמצאים דווקא ב ארבע עשרה דקות	אנחנו כרגע נמצאים דווקא ב ארבע עשרה דקות
common_voice_he_39327112	הרי הוא מדבר ב שפת סוסים	הרי הוא מדבר ב שפת סוסים
common_voice_he_39327096	יש חכמים ה נשמרים מ סמלים	יש חכמים ה נשמרים מ סמלים
common_voice_he_39327097	ו זה כמעט נכון הן תמיד חייתי בין יהודים	ו זה כמעט נכון הן תמיד חייתי בין יהודים
common_voice_he_39327098	אתמול הייתה ב ביתנו חנכת חדר ה קריאה	אתמול הייתה ב ביתנו חנכת חדר ה קריאה
common_voice_he_39327099	נכנסנו ל מסעדה ו אכלנו שם ארוחת בקר	נכנסנו ל מסעדה ו אכלנו שם ארוחת בקר
common_voice_he_39327100	ל דני קראו דין דין דני	ל דני קראו דין דין דני
common_voice_he_39327103	ה מורים יוצאים מ חוץ ל עיר ו מחפשים	ה מורים יוצאים מ חוץ ל עיר ו מחפשים
common_voice_he_39327105	הוא פגע רק ב בשר ו ה עור אשר עליו מוצק היה	הוא פגע רק ב בשר ו ה עור אשר עליו מוצק היה
common_voice_he_39327107	זה אשר גדול לראות אתכם	זה אשר גדול לראות אתכם
common_voice_he_39327109	מה ה בשורה תחת ה שמים	מה ה בשורה תחת ה שמים
common_voice_he_39327051	ה תכנית ה זאת עדין לא נכנסה כלל לתקף	ה תכנית ה זאת עדין לא נכנסה כלל לתקף
common_voice_he_39327050	שלוש עשרה מועצות מקומיות ו ארבע עיריות	שלוש עשרה מועצות מקומיות ו ארבע עיריות
common_voice_he_39327049	בוא אתי בוא אתי	בוא אתי בוא אתי
common_voice_he_39327048	מפני רגע זה אני פוחדת מאוד מודה אני ב גלוי	מפני רגע זה אני פוחדת מאוד מודה אני ב גלוי
common_voice_he_39659794	הם גם החליטו לשתפו ב ארוחותיהם ו עשו קפה משתפת	הם גם החליטו לשתפו ב ארוחותיהם ו עשו קפה משתפת
common_voice_he_39326862	זר אני ל אנשים אולם קרוב אני ל אדמה	זר אני ל אנשים אולם קרוב אני ל אדמה
common_voice_he_39326863	אבל לפעמים אני חושבת ש הייתי יכולה לנצל שנה זו ל למודים יותר חשובים	אבל לפעמים אני חושבת ש הייתי יכולה לנצל שנה זו ל למודים יותר חשובים
common_voice_he_39326864	תנו לו לדבר ל כל ה רוחות	תנו לו לדבר ל כל ה רוחות
common_voice_he_39326866	ו ה בעיה ה קשה היא ש הוא ה שחקן ה חזק ביותר	ו ה בעיה ה קשה היא ש הוא ה שחקן ה חזק ביותר
common_voice_he_39327003	ו ל חדל מ ספינים פוליטיים נכלוליים ל שנוי שיטת ה ממשל	ו ל חדל מ ספינים פוליטיים נכלוליים ל שנוי שיטת ה ממשל
common_voice_he_39327004	אין הוא יכול לחכות יותר	אין הוא יכול לחכות יותר
common_voice_he_39327005	הרי אין דגמה אחת ב עולם ל כך שב זמן מתון הורדת מסים יצרה צמיחה	הרי אין דגמה אחת ב עולם ל כך שב זמן מתון הורדת מסים יצרה צמיחה
common_voice_he_39327006	כל ה אחים ב משפחה נראים כמו תאומים אחת של ה שני	כל ה אחים ב משפחה נראים כמו תאומים אחת של ה שני
common_voice_he_39327007	מה ש קורה ב ספרד מה ש קורה ב איטליה	מה ש קורה ב ספרד מה ש קורה ב איטליה
common_voice_he_39327020	זה ה קשי ה יחידי ה יחידי כן סבורה אני	זה ה קשי ה יחידי ה יחידי כן סבורה אני
common_voice_he_39327022	אולי נלך לעשות איזה טיול קצר ב נחל	אולי נלך לעשות איזה טיול קצר ב נחל
common_voice_he_43313120	ב תכנית ה כלכלית בניתים גזרה אחת עברה מן ה עולם	ב תכנית ה כלכלית בניתים גזרה אחת עברה מן ה עולם
common_voice_he_39327025	כאשר עמדנו מול יתרון ב כמויות ה נשק ו ה חיילים	כאשר עמדנו מול יתרון ב כמויות ה נשק ו ה חיילים
common_voice_he_39327027	אנחנו רוצים לאפשר ל פלסטינים חפש פלחן ב הר ה בית	אנחנו רוצים לאפשר ל פלסטינים חפש פלחן ב הר ה בית
common_voice_he_39327033	חמוציות זה ל אירועים מיוחדים	חמוציות זה ל אירועים מיוחדים
common_voice_he_39327038	אך איש לא יפנה מבטו אל עברי	אך איש לא יפנה מבטו אל עברי
common_voice_he_39327040	כל שנה הביאה לו פרחים יפהפים	כל שנה הביאה לו פרחים יפהפים
common_voice_he_39327047	הוא מוביל אותי ל צד ה נהר ה שקט	הוא מוביל אותי ל צד ה נהר ה שקט
common_voice_he_39327110	ו היקף ה שטח ה פתוח בה קטן ב הרבה מה סטנדרטים ה בינלאומיים ה קיימים	ו היקף ה שטח ה פתוח בה קטן ב הרבה מה סטנדרטים ה בינלאומיים ה קיימים
common_voice_he_39327118	אין אני בטוח כל עקר ש ראוי אני ל כך	אין אני בטוח כל עקר ש ראוי אני ל כך
common_voice_he_38078772	כמה צעיר אתה	כמה צעיר אתה
common_voice_he_39642811	זה לא מתחיל מ זה ש לא גובים ארנונה	זה לא מתחיל מ זה ש לא גובים ארנונה
common_voice_he_39327215	אומרים אהבה יש ב עולם מה זאת אהבה	אומרים אהבה יש ב עולם מה זאת אהבה
common_voice_he_39327216	אם השערתו של ה נורווגי נכונה היא הריני מציע את עצמי ל עזרתך	אם השערתו של ה נורווגי נכונה היא הריני מציע את עצמי ל עזרתך
common_voice_he_39327217	אם לא גמלת עלי את ה חסד	אם לא גמלת עלי את ה חסד
common_voice_he_39327218	הייתה לנו אספה קצרה ו כלנו הסכמנו ללכת ל מורד	הייתה לנו אספה קצרה ו כלנו הסכמנו ללכת ל מורד
common_voice_he_39642806	מגיעים ל תוצאות ו מגיעים ל תוצאות טובות ו מעלות	מגיעים ל תוצאות ו מגיעים ל תוצאות טובות ו מעלות
common_voice_he_39642807	ב קריאת מכתב ש קבלתי כאשר בקרתי ב נצרים	ב קריאת מכתב ש קבלתי כאשר בקרתי ב נצרים
common_voice_he_39642808	חלק גדול מהם לא נמצאים כאן	חלק גדול מהם לא נמצאים כאן
common_voice_he_39642809	ה דין של ירושלים לא ייחרץ על ידי קבוצה פרובוקטיבית ו מתסכלת זו	ה דין של ירושלים לא ייחרץ על ידי קבוצה פרובוקטיבית ו מתסכלת זו
common_voice_he_39642810	לא רק ה שכבות ה חלשות יפלו בו ו יסבלו ממנו	לא רק ה שכבות ה חלשות יפלו בו ו יסבלו ממנו
common_voice_he_39642813	כי אם זה תלוי ב חלק מה יושבים פה	כי אם זה תלוי ב חלק מה יושבים פה
common_voice_he_39327119	כל ה מחלקות חיבות לגשת ב מרץ ל עבודה ו להשתדל ב כל ה כוחות להגדיל את חלקן	כל ה מחלקות חיבות לגשת ב מרץ ל עבודה ו להשתדל ב כל ה כוחות להגדיל את חלקן
common_voice_he_39642814	אז יקרה משהו או לא יקרה משהו	אז יקרה משהו או לא יקרה משהו
common_voice_he_39642815	אז מה מצפים ש נחשב לגבי ה זקנים	אז מה מצפים ש נחשב לגבי ה זקנים
common_voice_he_39642817	ו אפילו כפרים ערביים ש נופלים ב קטגוריה ה זאת הוצאו מה רשימה	ו אפילו כפרים ערביים ש נופלים ב קטגוריה ה זאת הוצאו מה רשימה
common_voice_he_39642818	אבל היא תדבר במשך שבע דקות	אבל היא תדבר במשך שבע דקות
common_voice_he_39642819	אז ה יזמה ל הקמת ה יחידה היא מפארת	אז ה יזמה ל הקמת ה יחידה היא מפארת
common_voice_he_39884492	הרי הוא צמח ב שכונה ד' ב באר שבע	הרי הוא צמח ב שכונה ד' ב באר שבע
common_voice_he_38078769	רק ה לבנה ו ה כוכבים האירו את ה דרך	רק ה לבנה ו ה כוכבים האירו את ה דרך
common_voice_he_38078770	אף איש לא זז מ מקומו	אף איש לא זז מ מקומו
common_voice_he_41617137	זה אפשר לתקן כי זה לא מעשי שמים	זה אפשר לתקן כי זה לא מעשי שמים
common_voice_he_39327214	במקום לקחת גדר ביטחונית ב מקום ש מפריד ו עוצר טרוריסטים	במקום לקחת גדר ביטחונית ב מקום ש מפריד ו עוצר טרוריסטים
common_voice_he_39327200	ו ב עת רחמים בין ה שמשות	ו ב עת רחמים בין ה שמשות
common_voice_he_40137979	מה היא ה התחשבות ב עמדת קרובי ה משפחה	מה היא ה התחשבות ב עמדת קרובי ה משפחה
common_voice_he_39327197	ש תהליך חינוכי ל הפחתת ה אלימות הוא מאמץ יומיומי מתמשך ו ארך טוח	ש תהליך חינוכי ל הפחתת ה אלימות הוא מאמץ יומיומי מתמשך ו ארך טוח
common_voice_he_39327120	ב נשימה אחת כמו פרה	ב נשימה אחת כמו פרה
common_voice_he_39327121	ספרה ש אתה ו בת דודך רוצים לנסוע הביתה	ספרה ש אתה ו בת דודך רוצים לנסוע הביתה
common_voice_he_39327123	ו עם כל זה היא כותבת מאמרים ו רק זה מעניין אותה	ו עם כל זה היא כותבת מאמרים ו רק זה מעניין אותה
common_voice_he_39327124	כ ש תצא מכאן שוב אשאר לבדי	כ ש תצא מכאן שוב אשאר לבדי
common_voice_he_39327125	נבקש לציין כי ב מקרים מתאימים תבחן גם ה אפשרות לעתור ל מעצר ממש עד תם ה הליכים	נבקש לציין כי ב מקרים מתאימים תבחן גם ה אפשרות לעתור ל מעצר ממש עד תם ה הליכים
common_voice_he_39327126	מצאנו את ה לוח	מצאנו את ה לוח
common_voice_he_39327137	איני רוצה איני יכול	איני רוצה איני יכול
common_voice_he_40137982	לא הפרו אמונים ו לא קבלו שחד	לא הפרו אמונים ו לא קבלו שחד
common_voice_he_39327139	מה טוב היה לי לו יכולתי להאמין	מה טוב היה לי לו יכולתי להאמין
common_voice_he_39327140	כל ה שאר אינו ו לא כלום לעמת קשי זה	כל ה שאר אינו ו לא כלום לעמת קשי זה
common_voice_he_39327141	כל מה שטפחתי ב עמק לבי ב שנה ה אחרונה אין להם עדין יסוד אייתן	כל מה שטפחתי ב עמק לבי ב שנה ה אחרונה אין להם עדין יסוד אייתן
common_voice_he_40137981	יש הרבה מותגים של מכוניות ב ארץ הונדה ו סיטרואן ל משל	יש הרבה מותגים של מכוניות ב ארץ הונדה ו סיטרואן ל משל
common_voice_he_39327148	יש לנו הרבה מה לומר ב הקשר של אותם נושאים ש מפקדים בידי משטרת ישראל	יש לנו הרבה מה לומר ב הקשר של אותם נושאים ש מפקדים בידי משטרת ישראל
common_voice_he_39327151	ה ארץ ש על ידי חיים כ אלה עומדת להבנות	ה ארץ ש על ידי חיים כ אלה עומדת להבנות
common_voice_he_39327181	ו כך ב כל פעם יש איזה שנוי	ו כך ב כל פעם יש איזה שנוי
common_voice_he_39327182	ה שעה כעת היא שתים ו חצי לאחר חצות	ה שעה כעת היא שתים ו חצי לאחר חצות
common_voice_he_39327184	יפה מאוד	יפה מאוד
common_voice_he_39327185	רק יוסי עמד כ ש עיניו פקוחות ו מזהירות ו פיו אינו פוסק מ למלמל	רק יוסי עמד כ ש עיניו פקוחות ו מזהירות ו פיו אינו פוסק מ למלמל
common_voice_he_39327196	ו באמת הלכנו ו לא ידענו ל אן	ו באמת הלכנו ו לא ידענו ל אן
common_voice_he_43539859	יחד עם זאת אני מרגישה כאן ב טוב	יחד עם זאת אני מרגישה כאן ב טוב
