clip	duration[ms]
common_voice_he_38154407.mp3	5616
common_voice_he_39771179.mp3	5436
common_voice_he_39538759.mp3	4068
common_voice_he_39924481.mp3	3888
common_voice_he_39860880.mp3	3240
common_voice_he_39897674.mp3	3348
common_voice_he_39028790.mp3	3960
common_voice_he_39263828.mp3	4140
common_voice_he_39658853.mp3	4176
common_voice_he_39196794.mp3	5256
common_voice_he_39317699.mp3	3348
common_voice_he_39666731.mp3	3600
common_voice_he_39501178.mp3	4320
common_voice_he_38623346.mp3	2160
common_voice_he_41605172.mp3	6660
common_voice_he_39539864.mp3	4896
common_voice_he_43512741.mp3	5868
common_voice_he_39514305.mp3	3456
common_voice_he_38994154.mp3	7668
common_voice_he_43539842.mp3	4392
common_voice_he_38835536.mp3	4428
common_voice_he_38283252.mp3	4572
common_voice_he_39609285.mp3	3780
common_voice_he_39838426.mp3	4356
common_voice_he_39516082.mp3	2556
common_voice_he_39263858.mp3	5976
common_voice_he_39263899.mp3	3528
common_voice_he_39185983.mp3	3780
common_voice_he_39597155.mp3	3600
common_voice_he_39686720.mp3	4248
common_voice_he_38661599.mp3	4860
common_voice_he_39353674.mp3	3276
common_voice_he_39515066.mp3	3348
common_voice_he_39972297.mp3	4536
common_voice_he_38848957.mp3	2268
common_voice_he_39753165.mp3	2628
common_voice_he_39934719.mp3	5400
common_voice_he_39844333.mp3	5796
common_voice_he_39516074.mp3	3600
common_voice_he_43446725.mp3	9540
common_voice_he_39960193.mp3	3996
common_voice_he_38131043.mp3	3168
common_voice_he_41019419.mp3	3996
common_voice_he_39516112.mp3	5508
common_voice_he_39597814.mp3	3888
common_voice_he_40797519.mp3	6948
common_voice_he_38131039.mp3	4356
common_voice_he_39838495.mp3	4176
common_voice_he_41616926.mp3	7056
common_voice_he_38130922.mp3	4428
common_voice_he_39778446.mp3	6048
common_voice_he_39828677.mp3	3888
common_voice_he_38130966.mp3	3456
common_voice_he_38610896.mp3	3996
common_voice_he_39972364.mp3	3960
common_voice_he_40039797.mp3	3456
common_voice_he_39889014.mp3	2916
common_voice_he_39626038.mp3	4320
common_voice_he_39686292.mp3	2880
common_voice_he_39677295.mp3	4500
common_voice_he_39180020.mp3	7020
common_voice_he_39686639.mp3	4968
common_voice_he_38130923.mp3	3816
common_voice_he_41486344.mp3	5436
common_voice_he_41486377.mp3	4248
common_voice_he_38154404.mp3	3960
common_voice_he_39427347.mp3	3708
common_voice_he_39009354.mp3	5400
common_voice_he_39543716.mp3	3708
common_voice_he_39934745.mp3	4680
common_voice_he_39261452.mp3	4608
common_voice_he_39771234.mp3	5040
common_voice_he_41486354.mp3	4500
common_voice_he_39320712.mp3	5508
common_voice_he_39184068.mp3	4500
common_voice_he_41066670.mp3	4968
common_voice_he_39666728.mp3	2628
common_voice_he_40612853.mp3	9576
common_voice_he_39211701.mp3	5616
common_voice_he_39333371.mp3	3096
common_voice_he_39934728.mp3	4356
common_voice_he_38130960.mp3	3096
common_voice_he_39625750.mp3	3060
common_voice_he_38830028.mp3	3456
common_voice_he_39972324.mp3	4500
common_voice_he_39446532.mp3	3456
common_voice_he_39940032.mp3	2988
common_voice_he_38569708.mp3	2880
common_voice_he_39753153.mp3	4536
common_voice_he_39333478.mp3	4176
common_voice_he_39970493.mp3	4248
common_voice_he_38118870.mp3	7956
common_voice_he_39211625.mp3	5328
common_voice_he_39753654.mp3	3492
common_voice_he_39625469.mp3	4356
common_voice_he_39500361.mp3	3600
common_voice_he_38904476.mp3	6840
common_voice_he_38994381.mp3	5796
common_voice_he_41616792.mp3	5508
common_voice_he_39838283.mp3	2988
common_voice_he_39179845.mp3	5328
common_voice_he_39934778.mp3	3240
common_voice_he_39553469.mp3	3636
common_voice_he_38078773.mp3	5508
common_voice_he_38154552.mp3	3060
common_voice_he_39261377.mp3	4428
common_voice_he_39883400.mp3	3888
common_voice_he_39327200.mp3	3168
common_voice_he_39924487.mp3	5220
common_voice_he_39869318.mp3	3276
common_voice_he_39897631.mp3	6660
common_voice_he_38130954.mp3	8136
common_voice_he_41616667.mp3	5940
common_voice_he_39659795.mp3	5076
common_voice_he_38848980.mp3	2808
common_voice_he_39666569.mp3	5688
common_voice_he_38131051.mp3	5940
common_voice_he_39211230.mp3	5328
common_voice_he_39778677.mp3	3636
common_voice_he_41616803.mp3	4248
common_voice_he_39317711.mp3	3708
common_voice_he_39184063.mp3	2700
common_voice_he_40797520.mp3	6228
common_voice_he_38751705.mp3	3888
common_voice_he_39422739.mp3	3456
common_voice_he_39778675.mp3	5976
common_voice_he_39609251.mp3	5256
common_voice_he_39883394.mp3	3816
common_voice_he_39318461.mp3	2988
common_voice_he_39925716.mp3	2736
common_voice_he_39609269.mp3	3780
common_voice_he_39903459.mp3	4428
common_voice_he_38154212.mp3	3636
common_voice_he_38131136.mp3	3708
common_voice_he_38146667.mp3	6372
common_voice_he_39545488.mp3	2916
common_voice_he_39522795.mp3	3708
common_voice_he_38883689.mp3	2808
common_voice_he_38848998.mp3	3348
common_voice_he_39196696.mp3	3780
common_voice_he_39860878.mp3	3528
common_voice_he_38737337.mp3	2916
common_voice_he_39263911.mp3	4788
common_voice_he_39666476.mp3	5076
common_voice_he_43512744.mp3	4824
common_voice_he_41605171.mp3	7380
common_voice_he_39501212.mp3	3096
common_voice_he_39333448.mp3	3960
common_voice_he_38610889.mp3	4356
common_voice_he_38131155.mp3	3168
common_voice_he_39889023.mp3	5256
common_voice_he_39553477.mp3	3780
common_voice_he_39625423.mp3	3060
common_voice_he_38131163.mp3	3600
common_voice_he_41605211.mp3	3996
common_voice_he_39669414.mp3	3276
common_voice_he_39515283.mp3	3708
common_voice_he_38130953.mp3	5688
common_voice_he_39553519.mp3	5616
common_voice_he_39180039.mp3	4320
common_voice_he_39675891.mp3	4176
common_voice_he_39634871.mp3	6660
common_voice_he_40909698.mp3	3816
common_voice_he_43503039.mp3	4860
common_voice_he_38904505.mp3	4176
common_voice_he_38131013.mp3	4320
common_voice_he_38130952.mp3	7056
common_voice_he_39960204.mp3	4500
common_voice_he_43281955.mp3	4860
common_voice_he_39626011.mp3	2916
common_voice_he_39545538.mp3	4320
common_voice_he_39211610.mp3	4500
common_voice_he_38635199.mp3	4068
common_voice_he_40612854.mp3	4320
common_voice_he_43503038.mp3	4320
common_voice_he_39280378.mp3	5148
common_voice_he_38131070.mp3	2880
common_voice_he_39934722.mp3	4680
common_voice_he_39327112.mp3	3168
common_voice_he_38154432.mp3	5760
common_voice_he_40977316.mp3	9576
common_voice_he_38371321.mp3	3708
common_voice_he_41605183.mp3	4608
common_voice_he_39027802.mp3	2448
common_voice_he_39514638.mp3	3708
common_voice_he_39676676.mp3	5580
common_voice_he_38104833.mp3	8316
common_voice_he_38835589.mp3	3420
common_voice_he_39185988.mp3	3456
common_voice_he_38131018.mp3	7596
common_voice_he_39814541.mp3	4176
common_voice_he_40039778.mp3	5220
common_voice_he_39179858.mp3	2988
common_voice_he_39666678.mp3	4896
common_voice_he_39263861.mp3	4788
common_voice_he_39972312.mp3	4428
common_voice_he_38196116.mp3	7236
common_voice_he_39027659.mp3	5076
common_voice_he_39553650.mp3	2808
common_voice_he_38756704.mp3	2916
common_voice_he_38661597.mp3	4536
common_voice_he_38712559.mp3	4140
common_voice_he_38104834.mp3	7596
common_voice_he_39211760.mp3	3168
common_voice_he_39891428.mp3	5760
common_voice_he_39960187.mp3	4608
common_voice_he_39625482.mp3	3420
common_voice_he_39897672.mp3	4320
common_voice_he_38131017.mp3	3996
common_voice_he_41616644.mp3	4248
common_voice_he_43281948.mp3	4536
common_voice_he_39778702.mp3	4644
common_voice_he_41605187.mp3	5616
common_voice_he_39752362.mp3	4176
common_voice_he_39927744.mp3	3420
common_voice_he_39211469.mp3	3240
common_voice_he_40072389.mp3	4536
common_voice_he_39261450.mp3	2988
common_voice_he_39753613.mp3	4500
common_voice_he_39211227.mp3	3456
common_voice_he_39925719.mp3	4140
common_voice_he_39522843.mp3	4320
common_voice_he_39666671.mp3	4248
common_voice_he_39422816.mp3	6336
common_voice_he_39553762.mp3	3888
common_voice_he_39831355.mp3	3852
common_voice_he_39831236.mp3	6120
common_voice_he_39785398.mp3	4140
common_voice_he_39211244.mp3	4428
common_voice_he_38848959.mp3	5436
common_voice_he_39869349.mp3	4428
common_voice_he_38848981.mp3	4176
common_voice_he_39753206.mp3	4140
common_voice_he_41486370.mp3	4788
common_voice_he_39028908.mp3	2988
common_voice_he_39814535.mp3	6588
common_voice_he_39516088.mp3	4140
common_voice_he_39849009.mp3	5508
common_voice_he_39686716.mp3	5040
common_voice_he_39501216.mp3	5328
common_voice_he_39831340.mp3	5040
common_voice_he_39666766.mp3	4788
common_voice_he_39785389.mp3	4212
common_voice_he_39897634.mp3	4896
common_voice_he_38824074.mp3	4896
common_voice_he_39860856.mp3	4608
common_voice_he_39196652.mp3	3816
common_voice_he_38154355.mp3	5040
common_voice_he_43503033.mp3	7020
common_voice_he_39263927.mp3	5688
common_voice_he_43459205.mp3	5220
common_voice_he_42922380.mp3	4608
common_voice_he_39675840.mp3	5256
common_voice_he_39184066.mp3	3708
common_voice_he_39333356.mp3	3996
common_voice_he_39179964.mp3	3420
common_voice_he_38712561.mp3	3960
common_voice_he_38131073.mp3	3456
common_voice_he_39971094.mp3	4608
common_voice_he_38800506.mp3	4320
common_voice_he_39609471.mp3	3780
common_voice_he_39592628.mp3	4356
common_voice_he_39027957.mp3	7560
common_voice_he_39869296.mp3	3996
common_voice_he_38751695.mp3	4248
common_voice_he_38828354.mp3	3708
common_voice_he_38835567.mp3	5580
common_voice_he_39675865.mp3	5040
common_voice_he_41486361.mp3	5076
common_voice_he_39326818.mp3	4320
common_voice_he_39379419.mp3	4140
common_voice_he_39918069.mp3	2736
common_voice_he_38130916.mp3	3276
common_voice_he_39548263.mp3	3276
common_voice_he_39516173.mp3	4248
common_voice_he_39211647.mp3	4248
common_voice_he_39778709.mp3	4140
common_voice_he_39828739.mp3	3348
common_voice_he_39597268.mp3	4068
common_voice_he_38283249.mp3	7668
common_voice_he_39592674.mp3	4896
common_voice_he_38919083.mp3	4140
common_voice_he_39334342.mp3	3276
common_voice_he_39625471.mp3	6048
common_voice_he_38085633.mp3	6804
common_voice_he_38651307.mp3	3276
common_voice_he_38712557.mp3	4896
common_voice_he_39625752.mp3	2808
common_voice_he_38131091.mp3	2376
common_voice_he_38830020.mp3	5220
common_voice_he_38569698.mp3	5940
common_voice_he_43498338.mp3	5148
common_voice_he_39625755.mp3	3528
common_voice_he_39925720.mp3	3096
common_voice_he_39849026.mp3	3996
common_voice_he_38131139.mp3	5076
common_voice_he_39185979.mp3	6480
common_voice_he_38131042.mp3	6768
common_voice_he_39514176.mp3	5580
common_voice_he_39625480.mp3	3960
common_voice_he_39828676.mp3	4860
common_voice_he_43313170.mp3	4860
common_voice_he_39457262.mp3	3780
common_voice_he_39028844.mp3	2700
common_voice_he_39772257.mp3	3816
common_voice_he_39333462.mp3	5328
common_voice_he_39888984.mp3	4356
common_voice_he_43539851.mp3	4968
common_voice_he_39501175.mp3	6120
common_voice_he_39327005.mp3	6516
common_voice_he_39541308.mp3	3960
common_voice_he_39960344.mp3	4320
common_voice_he_38824078.mp3	3780
common_voice_he_42487979.mp3	4536
common_voice_he_39211742.mp3	6048
common_voice_he_43512947.mp3	6480
common_voice_he_39778705.mp3	5292
common_voice_he_39838478.mp3	4248
common_voice_he_39318867.mp3	3816
common_voice_he_39515075.mp3	5400
common_voice_he_41486375.mp3	4068
common_voice_he_39516067.mp3	5328
common_voice_he_38085634.mp3	7092
common_voice_he_38130999.mp3	4068
common_voice_he_39666683.mp3	3600
common_voice_he_39263859.mp3	4176
common_voice_he_39609454.mp3	2988
common_voice_he_40072394.mp3	3600
common_voice_he_39180063.mp3	4068
common_voice_he_39427375.mp3	3600
common_voice_he_41512906.mp3	4608
common_voice_he_38800505.mp3	2700
common_voice_he_39677283.mp3	5400
common_voice_he_39515259.mp3	4140
common_voice_he_39514682.mp3	3240
common_voice_he_39937269.mp3	5976
common_voice_he_39326825.mp3	3348
common_voice_he_39831378.mp3	4572
common_voice_he_39333352.mp3	3708
common_voice_he_39553500.mp3	3636
common_voice_he_38904481.mp3	7020
common_voice_he_39514639.mp3	4140
common_voice_he_39831320.mp3	6012
common_voice_he_39927751.mp3	5040
common_voice_he_38828351.mp3	2628
common_voice_he_43313168.mp3	4068
common_voice_he_39897723.mp3	3888
common_voice_he_38131080.mp3	4356
common_voice_he_39960238.mp3	3600
common_voice_he_38848963.mp3	4788
common_voice_he_38613995.mp3	3780
common_voice_he_38131150.mp3	4968
common_voice_he_39897644.mp3	6336
common_voice_he_38568963.mp3	4176
common_voice_he_43539839.mp3	4176
common_voice_he_39548278.mp3	4176
common_voice_he_38800507.mp3	3348
common_voice_he_39261408.mp3	3636
common_voice_he_38635203.mp3	3348
common_voice_he_39666667.mp3	3960
common_voice_he_38154389.mp3	3888
common_voice_he_39211598.mp3	4500
common_voice_he_39028730.mp3	5688
common_voice_he_39669399.mp3	4968
common_voice_he_40972187.mp3	4716
common_voice_he_41019415.mp3	4356
common_voice_he_40039793.mp3	3780
common_voice_he_39461876.mp3	5580
common_voice_he_38154548.mp3	3168
common_voice_he_39667007.mp3	6516
common_voice_he_39597813.mp3	2160
common_voice_he_39960216.mp3	3780
common_voice_he_39849015.mp3	3276
common_voice_he_39180024.mp3	3240
common_voice_he_40612862.mp3	8280
common_voice_he_40972202.mp3	4320
common_voice_he_38737315.mp3	2916
common_voice_he_38131114.mp3	3960
common_voice_he_40001950.mp3	8136
common_voice_he_43512943.mp3	5328
common_voice_he_39609432.mp3	4176
common_voice_he_39327047.mp3	3600
common_voice_he_39838443.mp3	4320
common_voice_he_38154227.mp3	3096
common_voice_he_38904517.mp3	5616
common_voice_he_39972335.mp3	3888
common_voice_he_39318889.mp3	4320
common_voice_he_39379890.mp3	3708
common_voice_he_38131050.mp3	3780
common_voice_he_39211655.mp3	3420
common_voice_he_39675811.mp3	4968
common_voice_he_38613998.mp3	4428
common_voice_he_40072385.mp3	5040
common_voice_he_39196697.mp3	7128
common_voice_he_38094978.mp3	3420
common_voice_he_39666439.mp3	3348
common_voice_he_39514223.mp3	4860
common_voice_he_38610903.mp3	4068
common_voice_he_39972331.mp3	5508
common_voice_he_39960192.mp3	3636
common_voice_he_38131019.mp3	3240
common_voice_he_41616684.mp3	6768
common_voice_he_39831241.mp3	4680
common_voice_he_38154410.mp3	3888
common_voice_he_38142105.mp3	3888
common_voice_he_40909699.mp3	5328
common_voice_he_39667010.mp3	3420
common_voice_he_38130934.mp3	3348
common_voice_he_39548260.mp3	7236
common_voice_he_39179849.mp3	3060
common_voice_he_39753734.mp3	5256
common_voice_he_39753629.mp3	4788
common_voice_he_39677294.mp3	5076
common_voice_he_39677291.mp3	4176
common_voice_he_39753112.mp3	4212
common_voice_he_38848966.mp3	4320
common_voice_he_39960309.mp3	3168
common_voice_he_39592598.mp3	3996
common_voice_he_39931078.mp3	3996
common_voice_he_38142086.mp3	7776
common_voice_he_38737330.mp3	4068
common_voice_he_39869280.mp3	3420
common_voice_he_39353720.mp3	3960
common_voice_he_39427348.mp3	4140
common_voice_he_39666651.mp3	3708
common_voice_he_39211666.mp3	3636
common_voice_he_39625398.mp3	3168
common_voice_he_39940024.mp3	4428
common_voice_he_39642813.mp3	3456
common_voice_he_43512949.mp3	5292
common_voice_he_39516084.mp3	4680
common_voice_he_39327041.mp3	6516
common_voice_he_39889004.mp3	4320
common_voice_he_39897647.mp3	4356
common_voice_he_38835578.mp3	4068
common_voice_he_38130957.mp3	4968
common_voice_he_39889028.mp3	4428
common_voice_he_39516145.mp3	3528
common_voice_he_39814530.mp3	5076
common_voice_he_43453185.mp3	8388
common_voice_he_39541213.mp3	3276
common_voice_he_39379442.mp3	4140
common_voice_he_39918059.mp3	3996
common_voice_he_40039799.mp3	3960
common_voice_he_39317720.mp3	3780
common_voice_he_38904496.mp3	5616
common_voice_he_39831312.mp3	4176
common_voice_he_39541943.mp3	3636
common_voice_he_39609347.mp3	3960
common_voice_he_39263908.mp3	3456
common_voice_he_39927752.mp3	3996
common_voice_he_43539852.mp3	6156
common_voice_he_40039781.mp3	5256
common_voice_he_39686637.mp3	4788
common_voice_he_38154374.mp3	3456
common_voice_he_38131033.mp3	3996
common_voice_he_39960228.mp3	3420
common_voice_he_39327215.mp3	4788
common_voice_he_39356049.mp3	5976
common_voice_he_38751693.mp3	5940
common_voice_he_38712562.mp3	2016
common_voice_he_39592660.mp3	3456
common_voice_he_41605167.mp3	4428
common_voice_he_39771230.mp3	9036
common_voice_he_40858577.mp3	5220
common_voice_he_39356051.mp3	3888
common_voice_he_38569693.mp3	3744
common_voice_he_39686373.mp3	3096
common_voice_he_38800492.mp3	2736
common_voice_he_39686283.mp3	4356
common_voice_he_38835540.mp3	5760
common_voice_he_39353714.mp3	5688
common_voice_he_39869358.mp3	3888
common_voice_he_43503058.mp3	3420
common_voice_he_39211762.mp3	4248
common_voice_he_38115879.mp3	8100
common_voice_he_39960234.mp3	3600
common_voice_he_39753478.mp3	3240
common_voice_he_39597167.mp3	6660
common_voice_he_39318476.mp3	5040
common_voice_he_39869315.mp3	3060
common_voice_he_39686312.mp3	4788
common_voice_he_39642810.mp3	4536
common_voice_he_39889006.mp3	3348
common_voice_he_39937271.mp3	4284
common_voice_he_38154253.mp3	3888
common_voice_he_39829503.mp3	4176
common_voice_he_39543668.mp3	3276
common_voice_he_41616611.mp3	4320
common_voice_he_38169210.mp3	6048
common_voice_he_39750933.mp3	3780
common_voice_he_38154463.mp3	7416
common_voice_he_38154216.mp3	3780
common_voice_he_39327183.mp3	4716
common_voice_he_39541221.mp3	2988
common_voice_he_39553445.mp3	5796
common_voice_he_38131115.mp3	3600
common_voice_he_39356069.mp3	4428
common_voice_he_39180037.mp3	4500
common_voice_he_39522793.mp3	3096
common_voice_he_39897682.mp3	3168
common_voice_he_39317935.mp3	4248
common_voice_he_39753626.mp3	4176
common_voice_he_39785400.mp3	4644
common_voice_he_38078784.mp3	6804
common_voice_he_41605200.mp3	7236
common_voice_he_39658857.mp3	3960
common_voice_he_39514215.mp3	3888
common_voice_he_40612851.mp3	6948
common_voice_he_39461908.mp3	4968
common_voice_he_39934736.mp3	8136
common_voice_he_39317721.mp3	3780
common_voice_he_39960357.mp3	3996
common_voice_he_39333355.mp3	4068
common_voice_he_39897676.mp3	3888
common_voice_he_39180071.mp3	3348
common_voice_he_39318459.mp3	5256
common_voice_he_39609451.mp3	3600
common_voice_he_39889027.mp3	4068
common_voice_he_38131112.mp3	4176
common_voice_he_39903461.mp3	4680
common_voice_he_39446479.mp3	4176
common_voice_he_41616788.mp3	6120
common_voice_he_38131131.mp3	5256
common_voice_he_38154309.mp3	4680
common_voice_he_39028793.mp3	3816
common_voice_he_38824085.mp3	4608
common_voice_he_38569731.mp3	7308
common_voice_he_39831294.mp3	4536
common_voice_he_39539845.mp3	4680
common_voice_he_39333877.mp3	5148
common_voice_he_42358449.mp3	5544
common_voice_he_39960190.mp3	4356
common_voice_he_41605161.mp3	3996
common_voice_he_39927770.mp3	4248
common_voice_he_39849030.mp3	5688
common_voice_he_38154195.mp3	4716
common_voice_he_39897680.mp3	3600
common_voice_he_39752378.mp3	3600
common_voice_he_39263869.mp3	5328
common_voice_he_39785511.mp3	4068
common_voice_he_39318460.mp3	5256
common_voice_he_38756662.mp3	3816
common_voice_he_39211756.mp3	3096
common_voice_he_38610895.mp3	4428
common_voice_he_39925728.mp3	6048
common_voice_he_39514634.mp3	4248
